,0,1,2,3
26791,1.0,2.0,26.0,42314.0
26792,2.0,2.0,26.0,71160.0
26793,2.0,2.0,27.0,24689.0
26794,1.0,2.0,27.0,34686.0
26795,2.0,1.0,28.0,226244.0
26796,1.0,2.0,28.0,2235.0
26797,1.0,1.0,34.0,441.0
26798,1.0,2.0,27.0,8786.0
26799,1.0,2.0,31.0,8368.0
26800,1.0,2.0,31.0,166701.0
26801,1.0,1.0,30.0,2500.0
26802,2.0,2.0,28.0,11343.0
26803,1.0,2.0,27.0,1893.0
26804,2.0,1.0,27.0,42055.0
26805,1.0,2.0,27.0,0.0
26806,1.0,2.0,31.0,81740.0
26807,1.0,1.0,31.0,54007.0
26808,1.0,2.0,31.0,49139.0
26809,1.0,2.0,32.0,100226.0
26810,2.0,2.0,27.0,48307.0
26811,2.0,2.0,28.0,942.0
26812,2.0,2.0,30.0,10823.0
26813,2.0,2.0,31.0,122486.0
26814,1.0,3.0,31.0,0.0
26815,2.0,1.0,32.0,22503.0
26816,1.0,2.0,29.0,2335.0
26817,2.0,2.0,29.0,53700.0
26818,1.0,2.0,29.0,0.0
26819,1.0,2.0,30.0,3310.0
26820,1.0,2.0,30.0,33269.0
26821,1.0,2.0,29.0,106698.0
26822,2.0,1.0,29.0,579.0
26823,1.0,2.0,32.0,18741.0
26824,1.0,2.0,27.0,100751.0
26825,1.0,2.0,29.0,6906.0
26826,1.0,2.0,27.0,4473.0
26827,3.0,2.0,29.0,46803.0
26828,1.0,2.0,30.0,309558.0
26829,1.0,1.0,32.0,25411.0
26830,3.0,1.0,34.0,0.0
26831,2.0,2.0,34.0,54448.0
26832,1.0,2.0,34.0,62854.0
26833,1.0,2.0,33.0,59796.0
26834,3.0,2.0,34.0,9531.0
26835,1.0,1.0,40.0,158326.0
26836,1.0,1.0,40.0,5649.0
26837,1.0,1.0,39.0,-17.0
26838,2.0,2.0,35.0,262980.0
26839,3.0,1.0,37.0,18629.0
26840,1.0,2.0,38.0,2700.0
26841,1.0,2.0,41.0,309805.0
26842,1.0,1.0,39.0,2514.0
26843,2.0,1.0,47.0,1730.0
26844,1.0,1.0,42.0,326.0
26845,1.0,1.0,40.0,27002.0
26846,1.0,1.0,40.0,3567.0
26847,2.0,2.0,41.0,16808.0
26848,3.0,1.0,46.0,30040.0
26849,2.0,2.0,26.0,6078.0
26850,1.0,1.0,46.0,11100.0
26851,1.0,2.0,32.0,32678.0
26852,2.0,1.0,39.0,1261.0
26853,2.0,1.0,32.0,5525.0
26854,1.0,1.0,34.0,165.0
26855,3.0,1.0,48.0,20271.0
26856,1.0,2.0,38.0,0.0
26857,1.0,1.0,40.0,22325.0
26858,2.0,1.0,35.0,58175.0
26859,3.0,1.0,39.0,41597.0
26860,1.0,1.0,38.0,7904.0
26861,2.0,1.0,39.0,148624.0
26862,3.0,1.0,38.0,6360.0
26863,3.0,1.0,47.0,70062.0
26864,1.0,1.0,40.0,396.0
26865,2.0,1.0,48.0,86114.0
26866,1.0,2.0,37.0,73.0
26867,1.0,1.0,37.0,257456.0
26868,2.0,1.0,43.0,69554.0
26869,2.0,2.0,38.0,101776.0
26870,2.0,1.0,48.0,71900.0
26871,1.0,1.0,45.0,2316.0
26872,1.0,2.0,40.0,487816.0
26873,2.0,1.0,37.0,111864.0
26874,3.0,1.0,37.0,70257.0
26875,1.0,2.0,35.0,210465.0
26876,1.0,1.0,40.0,34471.0
26877,2.0,1.0,34.0,267475.0
26878,4.0,1.0,49.0,49221.0
26879,2.0,2.0,32.0,133401.0
26880,1.0,2.0,39.0,65766.0
26881,1.0,2.0,29.0,29276.0
26882,1.0,1.0,29.0,40271.0
26883,1.0,1.0,34.0,0.0
26884,1.0,1.0,45.0,1302.0
26885,5.0,2.0,35.0,138834.0
26886,3.0,1.0,39.0,2184.0
26887,2.0,1.0,36.0,338992.0
26888,1.0,2.0,33.0,206597.0
26889,2.0,2.0,33.0,20091.0
26890,2.0,2.0,32.0,281017.0
26891,2.0,2.0,42.0,347790.0
26892,2.0,2.0,38.0,26288.0
26893,1.0,2.0,29.0,9228.0
26894,3.0,1.0,33.0,45971.0
26895,2.0,1.0,29.0,39124.0
26896,3.0,1.0,35.0,7536.0
26897,1.0,2.0,31.0,0.0
26898,3.0,1.0,30.0,19522.0
26899,1.0,1.0,47.0,0.0
26900,1.0,1.0,49.0,62087.0
26901,2.0,1.0,35.0,48792.0
26902,2.0,2.0,32.0,69921.0
26903,2.0,2.0,39.0,10091.0
26904,2.0,1.0,41.0,155820.0
26905,2.0,1.0,44.0,159967.0
26906,2.0,2.0,37.0,68773.0
26907,1.0,1.0,37.0,91641.0
26908,1.0,1.0,38.0,2430.0
26909,1.0,2.0,40.0,135527.0
26910,2.0,1.0,46.0,1548.0
26911,2.0,1.0,43.0,88812.0
26912,3.0,1.0,38.0,79135.0
26913,1.0,1.0,44.0,18091.0
26914,2.0,1.0,36.0,47529.0
26915,1.0,1.0,48.0,5036.0
26916,2.0,1.0,39.0,130819.0
26917,1.0,1.0,41.0,230090.0
26918,2.0,2.0,34.0,49206.0
26919,3.0,1.0,34.0,15750.0
26920,1.0,2.0,28.0,88506.0
26921,1.0,1.0,40.0,308274.0
26922,2.0,1.0,48.0,10222.0
26923,1.0,1.0,35.0,163327.0
26924,1.0,1.0,33.0,167835.0
26925,2.0,3.0,34.0,126749.0
26926,3.0,2.0,38.0,101254.0
26927,2.0,1.0,37.0,64372.0
26928,3.0,1.0,41.0,6270.0
26929,2.0,1.0,38.0,129497.0
26930,3.0,2.0,45.0,5250.0
26931,1.0,1.0,38.0,3528.0
26932,2.0,1.0,44.0,139892.0
26933,1.0,2.0,35.0,10424.0
26934,2.0,1.0,38.0,196426.0
26935,1.0,1.0,38.0,0.0
26936,2.0,1.0,44.0,89567.0
26937,2.0,1.0,35.0,8028.0
26938,3.0,2.0,27.0,11849.0
26939,1.0,2.0,28.0,82735.0
26940,5.0,1.0,39.0,227604.0
26941,2.0,1.0,39.0,29814.0
26942,2.0,2.0,28.0,3717.0
26943,2.0,2.0,37.0,14440.0
26944,1.0,2.0,30.0,333930.0
26945,1.0,1.0,48.0,163461.0
26946,1.0,1.0,38.0,0.0
26947,1.0,1.0,46.0,57477.0
26948,2.0,1.0,47.0,53239.0
26949,1.0,2.0,32.0,3919.0
26950,1.0,2.0,31.0,13877.0
26951,2.0,1.0,42.0,50179.0
26952,2.0,1.0,41.0,324628.0
26953,2.0,1.0,44.0,71656.0
26954,1.0,1.0,34.0,11873.0
26955,2.0,1.0,40.0,11671.0
26956,2.0,2.0,44.0,189003.0
26957,2.0,1.0,35.0,27268.0
26958,3.0,1.0,41.0,30425.0
26959,1.0,1.0,34.0,120198.0
26960,3.0,1.0,37.0,107793.0
26961,2.0,1.0,32.0,2196.0
26962,1.0,1.0,35.0,2240.0
26963,1.0,2.0,35.0,3938.0
26964,2.0,1.0,48.0,390.0
26965,3.0,1.0,41.0,0.0
26966,2.0,1.0,44.0,58216.0
26967,1.0,2.0,32.0,43356.0
26968,2.0,1.0,31.0,12988.0
26969,1.0,2.0,32.0,48418.0
26970,2.0,1.0,35.0,11043.0
26971,2.0,1.0,37.0,11278.0
26972,2.0,2.0,42.0,64786.0
26973,3.0,2.0,31.0,73215.0
26974,1.0,1.0,38.0,706.0
26975,2.0,2.0,28.0,23638.0
26976,1.0,1.0,39.0,167685.0
26977,1.0,1.0,38.0,162820.0
26978,1.0,2.0,42.0,74477.0
26979,1.0,1.0,47.0,5768.0
26980,3.0,1.0,42.0,41300.0
26981,2.0,2.0,43.0,104028.0
26982,3.0,1.0,44.0,159094.0
26983,1.0,1.0,45.0,1366.0
26984,2.0,1.0,36.0,421227.0
26985,1.0,1.0,32.0,2500.0
26986,2.0,1.0,38.0,24709.0
26987,2.0,1.0,44.0,1245.0
26988,1.0,2.0,31.0,8383.0
26989,2.0,1.0,40.0,69464.0
26990,2.0,1.0,44.0,390.0
26991,2.0,2.0,31.0,42188.0
26992,1.0,2.0,46.0,52674.0
26993,1.0,1.0,45.0,0.0
26994,1.0,1.0,34.0,43711.0
26995,2.0,1.0,48.0,18659.0
26996,1.0,2.0,34.0,61231.0
26997,2.0,1.0,37.0,41030.0
26998,2.0,1.0,45.0,360.0
26999,2.0,2.0,41.0,186.0
27000,1.0,2.0,30.0,60290.0
27001,2.0,1.0,41.0,8988.0
27002,2.0,1.0,40.0,10288.0
27003,5.0,1.0,46.0,22058.0
27004,1.0,2.0,31.0,57937.0
27005,1.0,2.0,31.0,23633.0
27006,2.0,1.0,34.0,27202.0
27007,1.0,2.0,35.0,5454.0
27008,2.0,2.0,39.0,58538.0
27009,1.0,1.0,46.0,28910.0
27010,2.0,1.0,39.0,47675.0
27011,3.0,1.0,40.0,205277.0
27012,1.0,1.0,43.0,124362.0
27013,2.0,1.0,43.0,780.0
27014,1.0,2.0,38.0,209044.0
27015,2.0,1.0,48.0,178440.0
27016,2.0,2.0,35.0,124617.0
27017,3.0,1.0,41.0,35646.0
27018,2.0,2.0,37.0,44756.0
27019,1.0,1.0,43.0,-5.0
27020,1.0,2.0,32.0,0.0
27021,1.0,2.0,32.0,99573.0
27022,2.0,1.0,42.0,195639.0
27023,3.0,2.0,41.0,4520.0
27024,2.0,2.0,35.0,92590.0
27025,1.0,1.0,38.0,3833.0
27026,1.0,1.0,46.0,0.0
27027,3.0,1.0,36.0,150.0
27028,2.0,1.0,33.0,59867.0
27029,1.0,1.0,41.0,2988.0
27030,1.0,1.0,49.0,236430.0
27031,2.0,2.0,29.0,190074.0
27032,3.0,1.0,40.0,46850.0
27033,2.0,2.0,33.0,-509.0
27034,1.0,1.0,46.0,426429.0
27035,2.0,1.0,35.0,129902.0
27036,2.0,1.0,46.0,345408.0
27037,3.0,2.0,47.0,15019.0
27038,1.0,1.0,45.0,8918.0
27039,1.0,1.0,49.0,1689.0
27040,1.0,1.0,37.0,22398.0
27041,1.0,1.0,32.0,207.0
27042,2.0,3.0,40.0,72185.0
27043,3.0,2.0,29.0,-4.0
27044,2.0,2.0,37.0,16270.0
27045,3.0,2.0,41.0,-331.0
27046,1.0,2.0,35.0,0.0
27047,1.0,2.0,36.0,75384.0
27048,3.0,1.0,43.0,55544.0
27049,2.0,1.0,35.0,187487.0
27050,1.0,2.0,37.0,1695.0
27051,3.0,2.0,36.0,16842.0
27052,3.0,1.0,47.0,12975.0
27053,3.0,1.0,28.0,23027.0
27054,5.0,2.0,32.0,57505.0
27055,2.0,1.0,32.0,47842.0
27056,3.0,1.0,46.0,19450.0
27057,1.0,1.0,38.0,46717.0
27058,2.0,2.0,34.0,19138.0
27059,2.0,1.0,39.0,600.0
27060,3.0,1.0,45.0,26400.0
27061,2.0,2.0,33.0,0.0
27062,3.0,2.0,41.0,293281.0
27063,1.0,2.0,45.0,10567.0
27064,2.0,1.0,33.0,10146.0
27065,2.0,2.0,39.0,10027.0
27066,3.0,1.0,44.0,0.0
27067,1.0,2.0,39.0,260.0
27068,2.0,1.0,35.0,9501.0
27069,1.0,2.0,35.0,150359.0
27070,1.0,2.0,44.0,25949.0
27071,1.0,2.0,35.0,450.0
27072,3.0,2.0,39.0,1580.0
27073,1.0,1.0,38.0,17999.0
27074,3.0,2.0,44.0,90128.0
27075,2.0,2.0,30.0,65342.0
27076,2.0,2.0,34.0,541.0
27077,2.0,1.0,35.0,9242.0
27078,1.0,2.0,30.0,46288.0
27079,2.0,1.0,34.0,194548.0
27080,1.0,2.0,38.0,2318.0
27081,2.0,2.0,31.0,73414.0
27082,2.0,1.0,39.0,51193.0
27083,1.0,2.0,29.0,46758.0
27084,3.0,1.0,39.0,89592.0
27085,2.0,2.0,32.0,2178.0
27086,5.0,1.0,34.0,92000.0
27087,3.0,1.0,39.0,780.0
27088,2.0,1.0,44.0,3201.0
27089,2.0,2.0,35.0,66662.0
27090,2.0,2.0,36.0,16419.0
27091,3.0,2.0,46.0,77142.0
27092,2.0,1.0,36.0,630.0
27093,1.0,1.0,48.0,189158.0
27094,3.0,2.0,35.0,170928.0
27095,2.0,2.0,30.0,44300.0
27096,2.0,2.0,33.0,78859.0
27097,1.0,1.0,35.0,9238.0
27098,1.0,1.0,43.0,0.0
27099,2.0,1.0,38.0,61105.0
27100,3.0,1.0,44.0,530.0
27101,2.0,1.0,45.0,114324.0
27102,2.0,2.0,34.0,1236.0
27103,1.0,2.0,30.0,2895.0
27104,2.0,1.0,44.0,390.0
27105,2.0,1.0,47.0,29324.0
27106,3.0,2.0,32.0,1437.0
27107,2.0,2.0,41.0,124391.0
27108,3.0,1.0,49.0,27984.0
27109,2.0,2.0,36.0,20857.0
27110,2.0,1.0,37.0,25991.0
27111,3.0,1.0,46.0,11300.0
27112,6.0,1.0,48.0,135437.0
27113,2.0,2.0,29.0,50901.0
27114,1.0,2.0,33.0,9495.0
27115,2.0,1.0,33.0,0.0
27116,3.0,2.0,33.0,0.0
27117,3.0,1.0,42.0,226988.0
27118,1.0,1.0,43.0,3131.0
27119,3.0,2.0,41.0,9552.0
27120,2.0,2.0,31.0,19057.0
27121,1.0,2.0,31.0,153246.0
27122,1.0,2.0,31.0,57504.0
27123,1.0,1.0,41.0,70317.0
27124,1.0,1.0,40.0,3686.0
27125,1.0,2.0,38.0,0.0
27126,1.0,1.0,35.0,1246.0
27127,1.0,1.0,35.0,18786.0
27128,1.0,2.0,34.0,350178.0
27129,2.0,1.0,42.0,70265.0
27130,1.0,1.0,38.0,47026.0
27131,1.0,2.0,37.0,0.0
27132,1.0,2.0,45.0,92129.0
27133,3.0,1.0,47.0,1665.0
27134,2.0,1.0,43.0,48540.0
27135,2.0,1.0,47.0,18463.0
27136,3.0,1.0,33.0,19932.0
27137,3.0,1.0,45.0,56294.0
27138,2.0,1.0,48.0,236767.0
27139,1.0,1.0,46.0,64158.0
27140,2.0,2.0,42.0,455520.0
27141,2.0,1.0,47.0,205495.0
27142,1.0,2.0,29.0,4908.0
27143,2.0,2.0,30.0,921.0
27144,5.0,2.0,40.0,152240.0
27145,3.0,1.0,42.0,95014.0
27146,2.0,1.0,33.0,254065.0
27147,1.0,2.0,38.0,9054.0
27148,3.0,1.0,45.0,135367.0
27149,1.0,2.0,30.0,33217.0
27150,1.0,1.0,46.0,13176.0
27151,1.0,1.0,36.0,-95.0
27152,3.0,1.0,44.0,38242.0
27153,2.0,1.0,37.0,346.0
27154,2.0,1.0,43.0,14301.0
27155,0.0,1.0,47.0,386.0
27156,2.0,2.0,29.0,33666.0
27157,1.0,2.0,29.0,11512.0
27158,2.0,1.0,43.0,12721.0
27159,3.0,2.0,30.0,37709.0
27160,3.0,1.0,40.0,300.0
27161,3.0,1.0,40.0,39883.0
27162,2.0,2.0,31.0,67958.0
27163,1.0,1.0,42.0,6744.0
27164,2.0,2.0,42.0,7217.0
27165,2.0,1.0,40.0,238094.0
27166,3.0,2.0,44.0,7816.0
27167,2.0,1.0,29.0,8275.0
27168,1.0,2.0,29.0,13835.0
27169,1.0,2.0,30.0,70185.0
27170,2.0,1.0,34.0,70649.0
27171,1.0,2.0,32.0,83845.0
27172,1.0,2.0,33.0,2371.0
27173,3.0,1.0,33.0,326.0
27174,2.0,2.0,38.0,3816.0
27175,2.0,2.0,36.0,134496.0
27176,1.0,1.0,36.0,-44.0
27177,1.0,1.0,42.0,6888.0
27178,3.0,1.0,42.0,61650.0
27179,1.0,1.0,38.0,21336.0
27180,3.0,1.0,48.0,2772.0
27181,1.0,1.0,45.0,24901.0
27182,1.0,2.0,27.0,45375.0
27183,1.0,2.0,46.0,69627.0
27184,2.0,2.0,27.0,3751.0
27185,2.0,2.0,27.0,49271.0
27186,1.0,2.0,28.0,5838.0
27187,3.0,2.0,28.0,22334.0
27188,1.0,2.0,28.0,120942.0
27189,2.0,2.0,29.0,0.0
27190,1.0,1.0,29.0,306836.0
27191,1.0,2.0,34.0,476.0
27192,1.0,2.0,32.0,2500.0
27193,1.0,2.0,32.0,16352.0
27194,2.0,1.0,32.0,176838.0
27195,1.0,1.0,33.0,2500.0
27196,3.0,1.0,48.0,1522.0
27197,3.0,2.0,45.0,6129.0
27198,2.0,1.0,35.0,0.0
27199,1.0,1.0,37.0,694.0
27200,1.0,1.0,42.0,1568.0
27201,2.0,1.0,38.0,1288.0
27202,2.0,1.0,43.0,122084.0
27203,3.0,3.0,42.0,-191.0
27204,3.0,1.0,39.0,51790.0
27205,2.0,1.0,47.0,125055.0
27206,2.0,1.0,41.0,3014.0
27207,2.0,1.0,41.0,66506.0
27208,1.0,1.0,41.0,19796.0
27209,2.0,1.0,40.0,42511.0
27210,1.0,2.0,27.0,1111.0
27211,3.0,2.0,31.0,31649.0
27212,1.0,2.0,27.0,56918.0
27213,1.0,2.0,27.0,34694.0
27214,2.0,1.0,35.0,20195.0
27215,1.0,1.0,37.0,8821.0
27216,1.0,2.0,49.0,68739.0
27217,3.0,2.0,42.0,8090.0
27218,3.0,2.0,31.0,6492.0
27219,3.0,1.0,42.0,148826.0
27220,1.0,2.0,32.0,26650.0
27221,2.0,2.0,36.0,285177.0
27222,1.0,2.0,30.0,0.0
27223,1.0,2.0,31.0,30056.0
27224,3.0,2.0,34.0,72463.0
27225,2.0,1.0,31.0,77107.0
27226,1.0,1.0,33.0,1877.0
27227,1.0,1.0,35.0,14673.0
27228,2.0,1.0,40.0,14557.0
27229,2.0,1.0,34.0,-8.0
27230,1.0,2.0,36.0,89082.0
27231,5.0,1.0,48.0,17670.0
27232,1.0,1.0,43.0,1350.0
27233,1.0,1.0,32.0,7462.0
27234,1.0,1.0,35.0,2024.0
27235,1.0,2.0,31.0,20505.0
27236,2.0,1.0,39.0,88081.0
27237,2.0,2.0,38.0,72607.0
27238,3.0,2.0,42.0,11204.0
27239,1.0,1.0,39.0,14719.0
27240,1.0,2.0,29.0,17960.0
27241,2.0,1.0,42.0,29492.0
27242,2.0,2.0,33.0,18844.0
27243,3.0,1.0,37.0,1170.0
27244,2.0,1.0,32.0,11416.0
27245,1.0,2.0,35.0,52132.0
27246,2.0,1.0,42.0,49559.0
27247,3.0,2.0,35.0,55213.0
27248,1.0,2.0,39.0,120448.0
27249,2.0,2.0,30.0,0.0
27250,1.0,1.0,33.0,154714.0
27251,3.0,2.0,34.0,137122.0
27252,2.0,1.0,43.0,27681.0
27253,3.0,2.0,48.0,390.0
27254,1.0,1.0,46.0,40509.0
27255,3.0,1.0,28.0,249827.0
27256,3.0,1.0,45.0,389.0
27257,3.0,1.0,42.0,137952.0
27258,1.0,1.0,35.0,339912.0
27259,1.0,2.0,30.0,16855.0
27260,1.0,1.0,29.0,71051.0
27261,3.0,2.0,34.0,15526.0
27262,2.0,1.0,38.0,33759.0
27263,3.0,2.0,37.0,519901.0
27264,2.0,2.0,41.0,369398.0
27265,2.0,1.0,49.0,0.0
27266,1.0,1.0,45.0,8964.0
27267,1.0,1.0,42.0,14137.0
27268,2.0,2.0,32.0,126599.0
27269,2.0,1.0,37.0,288908.0
27270,0.0,1.0,35.0,22839.0
27271,1.0,2.0,39.0,22204.0
27272,1.0,2.0,33.0,10635.0
27273,1.0,1.0,46.0,0.0
27274,1.0,2.0,28.0,59114.0
27275,2.0,1.0,44.0,4735.0
27276,1.0,1.0,30.0,44411.0
27277,2.0,2.0,44.0,18330.0
27278,1.0,1.0,41.0,316.0
27279,2.0,1.0,39.0,91300.0
27280,2.0,1.0,37.0,102937.0
27281,1.0,1.0,46.0,0.0
27282,3.0,1.0,28.0,49468.0
27283,1.0,2.0,32.0,141634.0
27284,1.0,1.0,41.0,580.0
27285,1.0,2.0,32.0,217798.0
27286,1.0,1.0,34.0,0.0
27287,1.0,2.0,30.0,201864.0
27288,2.0,1.0,31.0,359491.0
27289,1.0,1.0,35.0,392.0
27290,2.0,3.0,35.0,18392.0
27291,1.0,1.0,40.0,4110.0
27292,1.0,1.0,37.0,16666.0
27293,3.0,2.0,34.0,8820.0
27294,2.0,1.0,30.0,37218.0
27295,1.0,1.0,45.0,0.0
27296,3.0,2.0,43.0,9545.0
27297,3.0,2.0,43.0,15921.0
27298,1.0,2.0,32.0,15068.0
27299,1.0,2.0,32.0,55741.0
27300,2.0,1.0,48.0,118610.0
27301,2.0,2.0,30.0,29993.0
27302,1.0,1.0,31.0,400780.0
27303,1.0,2.0,31.0,64670.0
27304,1.0,2.0,31.0,15321.0
27305,3.0,1.0,44.0,109424.0
27306,2.0,2.0,44.0,19696.0
27307,2.0,1.0,37.0,11551.0
27308,3.0,2.0,33.0,16247.0
27309,1.0,2.0,34.0,14588.0
27310,2.0,1.0,34.0,2799.0
27311,2.0,1.0,30.0,652.0
27312,1.0,1.0,49.0,38810.0
27313,1.0,2.0,45.0,313268.0
27314,1.0,1.0,37.0,29104.0
27315,2.0,2.0,38.0,73171.0
27316,5.0,2.0,44.0,8958.0
27317,3.0,3.0,47.0,67938.0
27318,1.0,2.0,37.0,0.0
27319,3.0,1.0,43.0,251135.0
27320,1.0,1.0,41.0,114952.0
27321,1.0,1.0,31.0,30505.0
27322,2.0,2.0,37.0,880.0
27323,3.0,2.0,44.0,49911.0
27324,2.0,2.0,33.0,60219.0
27325,2.0,2.0,39.0,26842.0
27326,2.0,1.0,35.0,129564.0
27327,3.0,1.0,30.0,19131.0
27328,1.0,1.0,44.0,152375.0
27329,3.0,1.0,42.0,45220.0
27330,2.0,1.0,40.0,1010.0
27331,2.0,1.0,39.0,1525.0
27332,2.0,1.0,49.0,157713.0
27333,2.0,2.0,42.0,53113.0
27334,2.0,2.0,31.0,136798.0
27335,2.0,1.0,33.0,2104.0
27336,2.0,2.0,37.0,25811.0
27337,3.0,1.0,44.0,124716.0
27338,1.0,2.0,33.0,2976.0
27339,2.0,1.0,37.0,77959.0
27340,1.0,2.0,38.0,50620.0
27341,3.0,1.0,40.0,32161.0
27342,1.0,2.0,37.0,50140.0
27343,1.0,2.0,31.0,15665.0
27344,2.0,1.0,33.0,65226.0
27345,1.0,2.0,33.0,2394.0
27346,2.0,2.0,30.0,7534.0
27347,2.0,1.0,39.0,14658.0
27348,1.0,1.0,37.0,-17.0
27349,2.0,2.0,30.0,3229.0
27350,1.0,2.0,32.0,1125.0
27351,2.0,1.0,39.0,1443.0
27352,2.0,2.0,30.0,0.0
27353,2.0,2.0,38.0,163675.0
27354,3.0,2.0,31.0,-94.0
27355,1.0,2.0,45.0,6062.0
27356,1.0,2.0,31.0,342299.0
27357,1.0,2.0,29.0,56050.0
27358,1.0,2.0,29.0,34052.0
27359,2.0,1.0,36.0,119279.0
27360,2.0,1.0,38.0,185471.0
27361,2.0,2.0,43.0,29308.0
27362,2.0,2.0,27.0,21920.0
27363,1.0,2.0,27.0,71668.0
27364,2.0,2.0,28.0,26538.0
27365,3.0,1.0,28.0,19794.0
27366,1.0,2.0,28.0,18891.0
27367,2.0,2.0,28.0,45769.0
27368,2.0,2.0,29.0,24180.0
27369,2.0,1.0,33.0,15220.0
27370,1.0,2.0,31.0,6383.0
27371,1.0,2.0,31.0,7712.0
27372,1.0,2.0,33.0,52053.0
27373,1.0,2.0,34.0,12712.0
27374,1.0,2.0,34.0,19569.0
27375,2.0,1.0,35.0,-9.0
27376,2.0,2.0,40.0,28194.0
27377,3.0,2.0,44.0,172064.0
27378,2.0,1.0,41.0,392906.0
27379,3.0,1.0,36.0,44917.0
27380,3.0,1.0,36.0,35488.0
27381,3.0,3.0,48.0,7331.0
27382,1.0,2.0,35.0,52160.0
27383,1.0,1.0,35.0,29675.0
27384,2.0,1.0,35.0,155327.0
27385,2.0,1.0,47.0,72703.0
27386,2.0,2.0,44.0,84371.0
27387,2.0,1.0,43.0,3972.0
27388,1.0,2.0,37.0,-2.0
27389,1.0,1.0,41.0,115467.0
27390,1.0,1.0,37.0,46916.0
27391,1.0,1.0,44.0,14787.0
27392,2.0,1.0,46.0,116988.0
27393,2.0,1.0,48.0,79262.0
27394,2.0,1.0,40.0,25492.0
27395,3.0,1.0,43.0,57313.0
27396,2.0,1.0,39.0,-430.0
27397,3.0,1.0,45.0,836.0
27398,2.0,2.0,41.0,0.0
27399,2.0,1.0,45.0,1207.0
27400,3.0,2.0,47.0,3897.0
27401,1.0,1.0,37.0,5225.0
27402,2.0,3.0,37.0,19701.0
27403,1.0,1.0,35.0,70767.0
27404,1.0,1.0,45.0,118287.0
27405,5.0,3.0,44.0,40199.0
27406,3.0,1.0,47.0,11752.0
27407,3.0,2.0,31.0,8748.0
27408,2.0,1.0,45.0,10290.0
27409,2.0,2.0,29.0,31327.0
27410,2.0,2.0,30.0,261602.0
27411,1.0,1.0,37.0,3509.0
27412,3.0,1.0,45.0,34778.0
27413,2.0,1.0,41.0,-1582.0
27414,2.0,1.0,36.0,184661.0
27415,2.0,1.0,43.0,0.0
27416,2.0,1.0,40.0,142326.0
27417,1.0,2.0,39.0,28435.0
27418,3.0,2.0,37.0,20248.0
27419,1.0,1.0,45.0,390.0
27420,2.0,1.0,35.0,0.0
27421,2.0,1.0,43.0,78726.0
27422,2.0,2.0,31.0,172012.0
27423,3.0,1.0,44.0,19951.0
27424,2.0,1.0,40.0,139282.0
27425,2.0,1.0,36.0,32596.0
27426,2.0,1.0,45.0,836.0
27427,1.0,2.0,32.0,2097.0
27428,3.0,2.0,40.0,17613.0
27429,2.0,1.0,44.0,23904.0
27430,2.0,1.0,40.0,31852.0
27431,2.0,1.0,41.0,301038.0
27432,1.0,1.0,35.0,3515.0
27433,1.0,2.0,45.0,3016.0
27434,2.0,1.0,42.0,87104.0
27435,1.0,2.0,32.0,218742.0
27436,2.0,2.0,44.0,10101.0
27437,2.0,1.0,46.0,113125.0
27438,1.0,1.0,37.0,19954.0
27439,1.0,2.0,32.0,126115.0
27440,1.0,1.0,35.0,510367.0
27441,2.0,2.0,38.0,0.0
27442,1.0,1.0,45.0,0.0
27443,1.0,2.0,33.0,6146.0
27444,1.0,2.0,32.0,198954.0
27445,1.0,2.0,33.0,77244.0
27446,3.0,2.0,33.0,8949.0
27447,3.0,2.0,33.0,500.0
27448,2.0,1.0,33.0,1033.0
27449,1.0,1.0,33.0,20276.0
27450,1.0,2.0,33.0,12202.0
27451,2.0,2.0,42.0,80338.0
27452,2.0,2.0,41.0,225043.0
27453,2.0,1.0,49.0,17371.0
27454,2.0,2.0,49.0,47360.0
27455,1.0,1.0,49.0,25801.0
27456,1.0,1.0,50.0,396.0
27457,2.0,1.0,49.0,-20.0
27458,3.0,1.0,50.0,66204.0
27459,2.0,1.0,50.0,3528.0
27460,1.0,1.0,50.0,-17.0
27461,2.0,1.0,46.0,1413.0
27462,3.0,1.0,49.0,260991.0
27463,3.0,1.0,51.0,0.0
27464,3.0,1.0,50.0,68725.0
27465,2.0,1.0,50.0,-10682.0
27466,2.0,1.0,50.0,238215.0
27467,3.0,1.0,50.0,491810.0
27468,1.0,2.0,47.0,898.0
27469,6.0,2.0,51.0,104264.0
27470,2.0,1.0,47.0,17305.0
27471,2.0,1.0,50.0,221855.0
27472,2.0,1.0,50.0,7888.0
27473,2.0,1.0,51.0,17307.0
27474,3.0,1.0,49.0,170792.0
27475,1.0,2.0,49.0,48960.0
27476,1.0,1.0,50.0,152495.0
27477,2.0,1.0,51.0,198235.0
27478,3.0,2.0,51.0,3958.0
27479,3.0,1.0,51.0,1236.0
27480,1.0,1.0,57.0,18726.0
27481,2.0,2.0,57.0,-1.0
27482,1.0,2.0,54.0,9159.0
27483,3.0,2.0,56.0,10156.0
27484,3.0,1.0,54.0,81507.0
27485,1.0,1.0,58.0,148265.0
27486,2.0,1.0,57.0,24911.0
27487,1.0,2.0,52.0,91671.0
27488,3.0,2.0,53.0,29683.0
27489,3.0,1.0,53.0,133167.0
27490,1.0,2.0,53.0,49512.0
27491,5.0,1.0,53.0,184438.0
27492,2.0,1.0,49.0,29707.0
27493,3.0,1.0,51.0,4042.0
