,tv,radio,social_media,sales
1879,13000.0,14275.56,2329.49,48981.12
1880,25000.0,5063.02,4328.05,85904.35
1881,91000.0,28080.06,6062.59,322373.95
1882,34000.0,5867.79,4071.01,119600.42
1883,96000.0,32602.5,539.46,348775.12
1884,45000.0,22819.31,4037.23,159373.74
1885,63000.0,24998.46,5370.52,227597.37
1886,74000.0,29520.17,2333.16,264592.23
1887,42000.0,14649.38,651.58,150462.02
1888,45000.0,20450.89,3342.23,158069.41
1889,31000.0,7919.85,75.24,107038.17
1890,86000.0,25104.45,6322.65,306810.71
1891,41000.0,12732.41,531.27,141829.07
1892,55000.0,20108.49,2728.37,195102.18
1893,29000.0,10935.95,3063.81,101290.16
1894,87000.0,34536.02,4632.18,303698.98
1895,26000.0,18652.06,5769.45,92760.07
1896,30000.0,10563.98,2855.99,104590.9
1897,29000.0,12662.69,1674.2,105600.86
1898,85000.0,29388.78,2734.05,302060.02
1899,100000.0,42225.23,8977.12,364079.75
1900,89000.0,36004.84,3979.36,316050.2
1901,15000.0,7687.04,2080.46,55150.72
1902,22000.0,4389.11,885.96,77838.82
1903,75000.0,29621.45,10260.19,264485.25
1904,30000.0,11916.0,2576.95,102331.41
1905,55000.0,28166.64,3413.11,198655.27
1906,29000.0,4650.73,2501.84,101185.77
1907,78000.0,30951.51,6412.86,279665.09
1908,82000.0,34249.1,5675.42,293149.09
1909,63000.0,24117.69,5295.9,216904.83
1910,51000.0,14115.6,905.75,182579.95
1911,58000.0,28443.84,6105.71,203165.57
1912,91000.0,25512.82,5125.01,324047.71
1913,81000.0,31382.19,7024.13,293303.31
1914,48000.0,12532.0,1825.44,171303.38
1915,99000.0,25065.44,5419.79,352158.87
1916,43000.0,17136.11,3371.31,151663.15
1917,77000.0,36052.46,5137.85,277621.55
1918,69000.0,28453.07,7099.47,245189.39
1919,19000.0,7958.37,2432.54,66429.01
1920,63000.0,15033.62,1154.49,220764.97
1921,11000.0,8231.82,1674.71,37029.67
1922,28000.0,2208.5,1329.47,104198.02
1923,49000.0,15858.06,3969.1,173151.93
1924,52000.0,19763.18,1198.69,187866.62
1925,70000.0,24309.71,2404.0,249196.76
1926,17000.0,5166.33,210.62,56370.27
1927,92000.0,34758.62,3828.85,325056.86
1928,79000.0,25284.1,6045.62,283290.9
1929,34000.0,5491.38,2357.57,119105.3
1930,34000.0,11372.26,2175.76,121982.5
1931,10000.0,8830.08,4003.3,36807.31
1932,14000.0,18285.01,4157.36,46114.7
1933,88000.0,34005.85,5997.37,312107.03
1934,78000.0,25441.11,2025.28,272623.28
1935,16000.0,3304.01,1434.94,59223.86
1936,17000.0,3980.31,779.48,60506.12
1937,61000.0,25229.37,3211.6,224414.93
1938,47000.0,18046.99,1401.19,170993.52
1939,99000.0,36721.56,7917.32,352930.11
1940,14000.0,12226.44,2751.87,51785.63
1941,31000.0,16060.43,3805.07,106883.34
1942,67000.0,18392.96,1625.68,235576.53
1943,72000.0,11262.04,5915.24,253574.79
1944,44000.0,24630.89,357.14,159236.25
1945,39000.0,2347.19,588.16,135261.64
1946,95000.0,38048.47,6955.77,339293.45
1947,35000.0,15931.53,4551.27,121242.41
1948,39000.0,19593.2,1603.3,143127.54
1949,16000.0,5765.65,1595.52,52997.26
1950,69000.0,18667.41,4807.66,246282.83
1951,65000.0,22563.92,7395.6,232271.16
1952,52000.0,18432.03,5483.11,178191.47
1953,30000.0,179.66,280.33,113189.38
1954,55000.0,20842.66,3351.64,189967.02
1955,36000.0,8119.96,1225.19,130989.35
1956,55000.0,16935.83,6276.92,200269.23
1957,35000.0,3231.08,850.27,127379.93
1958,56000.0,16135.88,6549.28,204224.97
1959,80000.0,27721.48,6866.25,289192.49
1960,87000.0,31851.73,6521.06,309536.75
1961,49000.0,17086.8,1738.2,173623.85
1962,56000.0,11375.59,711.76,199499.93
1963,54000.0,12961.09,2336.08,194573.56
1964,11000.0,1463.57,1633.27,38784.18
1965,99000.0,33431.32,3017.41,351230.81
1966,34000.0,11692.41,684.88,120117.39
1967,63000.0,17421.01,2038.08,221927.17
1968,52000.0,19752.45,3573.21,183067.6
1969,47000.0,25467.99,2998.56,163205.76
1970,58000.0,18367.79,4583.14,202429.53
1971,44000.0,15287.64,4180.98,157882.21
1972,86000.0,29093.98,4849.59,306090.7
1973,84000.0,30964.46,3763.22,301670.96
1974,72000.0,21827.94,2858.84,261620.19
1975,43000.0,17664.19,2728.57,158008.75
1976,83000.0,35640.92,8930.53,294638.81
1977,15000.0,6444.25,3416.42,56674.16
1978,27000.0,6491.32,1109.3,90575.7
1979,75000.0,29241.05,3969.11,266465.68
1980,36000.0,11450.64,383.87,126635.76
1981,28000.0,20148.66,3254.18,100747.25
1982,62000.0,24171.07,6347.88,217364.65
1983,69000.0,21079.49,3125.86,246896.81
1984,58000.0,21668.17,6615.75,206051.57
1985,28000.0,11422.09,986.71,93291.73
1986,72000.0,28040.13,5704.48,251625.26
1987,84000.0,24848.52,1841.07,302405.52
1988,48000.0,14815.67,2458.46,170110.49
1989,32000.0,4067.84,958.29,111802.34
1990,80000.0,22221.9,3185.6,282599.96
1991,63000.0,20705.8,3522.06,223249.71
1992,73000.0,30350.54,5230.13,260238.32
1993,13000.0,2584.81,337.16,50533.56
1994,53000.0,19936.96,5788.04,182593.76
1995,72000.0,11811.85,497.25,256660.8
1996,61000.0,24554.34,4214.67,219877.29
1997,44000.0,16550.79,5075.48,151924.14
1998,13000.0,1959.69,1004.49,49369.12
1999,82000.0,32423.41,5912.09,288978.14
2000,19000.0,11836.07,1584.29,62614.18
2001,93000.0,29006.47,5653.7,325658.98
2002,19000.0,6005.25,2383.63,66381.82
2003,74000.0,21991.12,877.58,265838.65
2004,43000.0,15883.74,352.86,152493.07
2005,60000.0,30682.77,6365.58,213224.52
2006,73000.0,27397.87,3862.18,263701.5
2007,96000.0,33863.14,4851.67,346718.59
2008,84000.0,22234.62,4066.66,300545.02
2009,46000.0,13438.45,1228.18,161967.8
2010,93000.0,26867.39,2603.67,329722.48
2011,12000.0,2198.54,346.49,41630.5
2012,64000.0,25827.05,5193.28,230250.8
2013,62000.0,29396.88,4153.7,220982.09
2014,49000.0,15960.32,5254.91,174179.1
2015,78000.0,26046.88,2488.18,276249.06
2016,60000.0,16604.18,5253.65,212487.44
2017,43000.0,9644.23,1805.61,154532.61
2018,93000.0,31271.87,8352.36,327379.64
2019,33000.0,6244.26,1703.12,113598.7
2020,48000.0,23008.52,325.43,167343.44
2021,39000.0,14588.55,5478.28,140540.7
2022,72000.0,24971.72,3384.71,260295.85
2023,34000.0,8100.35,4642.79,122283.89
2024,100000.0,34284.71,10337.98,354680.45
2025,34000.0,8203.18,6045.6,120067.47
2026,27000.0,15449.22,4645.83,96821.28
2027,12000.0,10220.74,4464.19,45252.69
2028,27000.0,8386.19,4055.06,98988.77
2029,74000.0,21269.67,4212.71,263894.83
2030,33000.0,21081.77,1295.93,120632.26
2031,21000.0,5180.33,1332.82,77692.55
2032,24000.0,12799.67,49.25,85862.61
2033,100000.0,43760.69,6420.97,350087.08
2034,55000.0,15394.93,4813.23,196718.71
2035,56000.0,18778.03,2522.17,203567.87
2036,96000.0,30075.37,6063.87,339213.53
2037,37000.0,6172.69,339.88,135377.92
2038,94000.0,17171.27,1021.3,333837.24
2039,20000.0,2388.28,593.66,75776.89
2040,43000.0,28083.76,4457.09,148215.55
2041,19000.0,2501.89,2170.75,69732.52
2042,60000.0,19442.51,3361.5,207624.18
2043,100000.0,25978.68,3807.46,356282.73
2044,51000.0,18073.11,5706.99,178473.92
2045,87000.0,36126.14,6662.02,311743.67
2046,51000.0,16190.26,7972.16,177933.47
2047,60000.0,18474.61,1883.69,210468.96
2048,13000.0,6237.81,777.46,44497.94
2049,21000.0,7239.53,1611.17,75883.45
2050,44000.0,12239.73,3772.52,152541.54
2051,23000.0,10700.57,582.37,79201.47
2052,92000.0,31076.32,6931.17,328875.07
2053,10000.0,5825.17,105.71,33929.08
2054,71000.0,28254.8,4399.2,252518.06
2055,96000.0,34713.56,3437.71,345195.95
2056,59000.0,24081.9,3331.67,211636.72
2057,35000.0,7798.02,1957.66,120638.99
2058,40000.0,8854.99,149.94,145297.94
2059,58000.0,28337.07,6984.63,203413.71
2060,89000.0,31770.89,5889.23,316269.76
2061,58000.0,21458.28,4237.9,202234.85
2062,58000.0,17934.3,3457.85,206285.1
2063,36000.0,12436.99,903.68,133588.17
2064,92000.0,29331.52,8145.98,330155.21
2065,78000.0,37477.61,12108.02,277337.55
2066,45000.0,8417.13,4060.03,156884.42
2067,37000.0,538.69,870.27,132408.84
2068,43000.0,13566.85,1316.83,153535.25
2069,27000.0,5441.22,1129.23,98454.41
2070,57000.0,21666.27,11534.63,200805.6
2071,60000.0,16098.4,2896.23,213380.96
2072,12000.0,4549.97,968.12,39992.55
2073,40000.0,8483.01,1590.99,139144.93
2074,26000.0,494.67,3307.76,96531.22
2075,82000.0,26374.25,4160.12,291597.38
2076,55000.0,16184.08,3600.79,195656.12
2077,57000.0,16799.94,2953.1,205670.3
2078,78000.0,29990.21,4661.34,278864.81
2079,54000.0,18317.11,2118.81,191380.22
2080,66000.0,23524.61,7947.06,232314.77
2081,55000.0,18506.67,4089.3,196183.98
2082,17000.0,2291.17,2154.7,63861.48
2083,10000.0,5426.77,2378.17,36355.32
2084,79000.0,26473.54,7295.71,281951.61
2085,77000.0,22259.93,3354.03,283251.11
2086,23000.0,5723.87,4001.56,84596.17
2087,86000.0,29453.26,4046.31,300717.18
2088,82000.0,23140.53,2043.23,288661.32
2089,50000.0,15084.28,474.42,181054.34
2090,50000.0,11109.71,3949.36,172982.91
2091,74000.0,21098.9,3621.74,261849.76
2092,52000.0,13560.66,2669.57,187774.04
2093,92000.0,26469.27,7070.95,328239.38
2094,33000.0,18795.12,3740.23,114287.97
2095,42000.0,11853.88,425.87,148894.57
2096,36000.0,15826.44,1740.74,127546.66
2097,34000.0,19684.57,5029.56,118885.55
2098,35000.0,16748.02,1727.57,130552.39
2099,75000.0,29390.65,5909.57,267044.34
2100,44000.0,23134.4,3022.94,155941.34
2101,92000.0,30427.45,7716.72,330643.71
2102,20000.0,6460.32,1391.49,72997.21
2103,55000.0,19801.81,1585.08,195423.1
2104,15000.0,109.11,981.48,54634.71
2105,68000.0,19165.38,917.99,240393.74
2106,44000.0,11075.71,3220.12,150190.12
2107,69000.0,19909.4,248.12,242253.51
2108,72000.0,20221.32,6062.82,252705.95
2109,56000.0,22468.15,3369.15,201690.38
2110,61000.0,23132.29,6415.85,223438.76
2111,42000.0,15832.43,2942.0,147475.22
2112,22000.0,561.49,182.88,79337.08
2113,57000.0,17941.92,3090.31,204046.14
2114,13000.0,6345.76,3579.86,44851.65
2115,11000.0,1606.39,1584.96,37745.95
2116,34000.0,2690.57,3009.39,119750.71
2117,60000.0,21448.59,1782.91,215953.02
2118,17000.0,103.56,469.53,61355.65
2119,27000.0,16237.37,3192.29,93618.85
2120,51000.0,24161.08,4792.64,180785.09
2121,53000.0,10678.65,3724.56,189564.92
2122,26000.0,10855.72,1338.04,88007.55
2123,48000.0,20800.63,5617.72,174880.55
2124,97000.0,23105.3,5386.11,347962.54
2125,17000.0,961.22,748.2,58937.72
2126,45000.0,23882.72,3316.92,159419.69
2127,33000.0,11292.37,945.96,116344.21
2128,87000.0,28277.01,7015.22,310222.47
2129,82000.0,23775.37,3162.66,294904.52
2130,63000.0,11204.28,1845.74,222135.01
2131,51000.0,19507.72,3276.65,182888.77
2132,33000.0,11502.53,2911.12,114154.41
2133,56000.0,25183.69,2279.89,197352.81
2134,68000.0,20646.61,2092.46,242036.58
2135,26000.0,10956.5,2940.48,92132.73
2136,59000.0,24000.07,2348.45,210731.9
2137,71000.0,29268.81,4327.22,254961.5
2138,83000.0,28110.17,7358.17,297626.73
2139,47000.0,19312.56,574.25,169233.69
2140,46000.0,22093.02,3789.15,167407.84
2141,99000.0,33282.87,5603.83,357517.77
2142,83000.0,27457.45,4852.58,292545.73
2143,21000.0,5029.56,2128.34,77389.48
2144,34000.0,9510.89,979.74,118342.4
2145,79000.0,31537.03,7015.33,279934.77
2146,37000.0,18610.54,70.86,131015.45
2147,50000.0,15529.55,660.17,179140.77
2148,48000.0,10359.37,3609.03,173346.7
2149,92000.0,27962.34,7395.2,327755.06
2150,66000.0,22006.1,4981.5,229294.74
2151,19000.0,7299.36,1577.31,71397.85
2152,47000.0,15598.3,5327.11,167969.75
2153,16000.0,17694.55,342.65,52851.38
2154,87000.0,36189.34,4810.69,303040.99
2155,21000.0,6824.1,3386.31,72115.52
2156,67000.0,18240.98,564.13,234596.02
2157,66000.0,26544.29,3947.79,241786.63
2158,13000.0,7036.15,595.66,46841.2
2159,39000.0,11060.56,3690.41,140389.86
2160,79000.0,25957.37,5781.87,282971.74
2161,64000.0,19564.46,5795.22,224426.73
2162,98000.0,30101.92,6113.15,348530.44
2163,78000.0,23737.86,7551.39,272079.12
2164,87000.0,31331.04,7012.68,307989.34
2165,29000.0,10607.77,392.28,106807.62
2166,81000.0,27470.28,1607.62,289249.41
2167,85000.0,27437.91,4189.13,297805.63
2168,82000.0,30622.42,6785.86,295004.94
2169,40000.0,14402.48,2874.71,147028.9
2170,42000.0,15025.21,4472.24,151755.4
2171,32000.0,19083.01,6397.43,115089.79
2172,23000.0,5088.64,254.29,86211.03
2173,97000.0,22647.46,3287.17,345847.0
2174,51000.0,12898.28,1831.45,184047.82
2175,44000.0,10557.2,7345.44,159798.75
2176,31000.0,11945.43,1410.2,112772.11
2177,42000.0,7977.29,983.44,147229.63
2178,35000.0,1530.85,1171.05,129596.95
2179,68000.0,19988.11,1958.18,236339.81
2180,85000.0,29107.68,2656.17,299415.11
2181,15000.0,4405.61,3454.12,49600.35
2182,97000.0,30200.05,6142.59,342254.14
2183,46000.0,10581.68,1401.5,164599.6
2184,12000.0,6217.93,4111.67,46542.41
2185,44000.0,14692.95,3043.87,156526.1
2186,13000.0,426.66,1403.27,49217.34
2187,25000.0,1717.08,3631.54,89949.4
2188,54000.0,24934.57,2991.64,193059.91
2189,33000.0,12817.83,208.07,113591.43
2190,21000.0,16692.15,1982.43,72216.45
2191,32000.0,18324.17,2612.61,111195.28
2192,63000.0,10246.69,392.28,230145.3
2193,43000.0,7883.96,2098.13,154225.41
2194,30000.0,14830.27,1166.41,102244.21
2195,59000.0,19379.61,2883.5,211230.18
2196,45000.0,17023.2,1057.0,165631.36
2197,43000.0,23119.23,2994.21,153556.56
2198,65000.0,12401.62,4215.88,226938.08
2199,34000.0,6795.99,5336.99,123303.45
2200,26000.0,13939.83,613.43,94675.29
2201,94000.0,34025.86,6345.91,335980.66
2202,19000.0,7064.36,782.89,68732.79
2203,31000.0,6168.74,1043.65,112719.64
2204,29000.0,12091.06,2490.22,104502.71
2205,15000.0,4456.31,2629.69,54334.01
2206,69000.0,20722.5,1677.07,245518.03
2207,33000.0,14215.18,2005.89,122204.9
2208,50000.0,19166.57,4879.31,179192.71
2209,98000.0,27036.38,3360.61,350202.64
2210,44000.0,16253.44,2968.6,153872.6
2211,73000.0,14835.3,1586.4,260062.86
2212,98000.0,30956.09,8511.03,345594.07
2213,32000.0,4716.51,1760.94,113672.84
2214,25000.0,10682.81,114.82,88573.46
2215,45000.0,12621.84,618.2,157508.25
2216,92000.0,30287.94,5389.31,326948.2
2217,86000.0,27465.17,4518.23,305516.27
2218,44000.0,17680.86,2147.84,159351.86
2219,65000.0,19771.41,5607.6,229723.93
2220,35000.0,13069.48,3546.49,123914.68
2221,91000.0,28611.63,5507.7,319379.01
2222,90000.0,30185.68,3437.85,320223.96
2223,13000.0,1939.45,658.23,49153.97
2224,60000.0,23243.56,3593.97,212412.51
2225,84000.0,23874.82,4140.34,301044.66
2226,14000.0,199.78,2127.6,43296.59
2227,22000.0,13494.83,3186.23,76224.02
2228,88000.0,35397.46,4222.18,312233.64
2229,90000.0,40248.15,2291.78,322567.33
2230,57000.0,23219.94,3253.9,201139.22
2231,21000.0,1434.56,76.38,70077.28
2232,31000.0,16337.44,3886.17,109182.43
2233,35000.0,4435.77,372.86,126653.96
2234,20000.0,4733.83,3521.1,72859.03
2235,13000.0,1939.07,715.07,46246.86
2236,35000.0,14776.56,3728.0,121317.4
2237,64000.0,22877.68,3198.42,227885.57
2238,60000.0,18705.23,2412.97,219705.3
2239,29000.0,14645.21,3724.79,101120.9
2240,62000.0,24372.51,4798.78,223269.71
2241,89000.0,36777.93,3933.8,322324.53
2242,90000.0,25159.41,2743.31,322591.04
2243,99000.0,30023.46,4263.14,352445.03
2244,100000.0,28597.29,6150.34,350251.44
2245,53000.0,18979.56,2374.6,187451.45
2246,35000.0,11706.61,1951.57,121789.31
2247,68000.0,27814.92,2873.35,243286.43
2248,72000.0,20742.14,4946.22,256773.16
2249,47000.0,19696.49,3041.31,167510.11
2250,12000.0,14721.47,316.27,47477.93
2251,18000.0,10386.46,4847.89,59116.81
2252,11000.0,7688.27,3023.13,33692.69
2253,48000.0,12108.69,745.24,172731.19
2254,92000.0,35201.36,3687.56,330053.29
2255,74000.0,25561.91,5459.72,261966.81
2256,89000.0,30579.69,5915.51,315205.89
2257,33000.0,6308.07,2636.18,117174.97
2258,98000.0,31934.07,4645.25,349085.14
2259,96000.0,31123.12,2603.73,341767.0
2260,79000.0,18679.37,1179.35,281271.48
2261,10000.0,5217.56,1075.07,31199.41
2262,21000.0,2438.85,2350.37,65534.25
2263,50000.0,19348.86,2369.9,177955.37
2264,71000.0,24920.96,2421.7,252276.32
2265,75000.0,24904.45,2148.41,269530.11
2266,78000.0,34095.08,6181.58,274550.42
2267,22000.0,14041.94,4643.55,76215.34
2268,88000.0,25788.01,5001.77,309293.33
2269,88000.0,37287.22,11964.33,311773.77
2270,61000.0,27201.63,6320.75,216907.92
2271,47000.0,23268.49,1478.26,172097.69
2272,72000.0,30364.94,5110.39,259695.65
2273,95000.0,33708.99,4448.99,337795.95
2274,38000.0,8430.63,1893.37,138674.47
2275,66000.0,20822.13,4347.56,236322.33
2276,12000.0,2290.61,323.28,36831.51
2277,47000.0,20936.51,4774.72,166783.38
2278,38000.0,21971.78,3883.81,138001.05
2279,60000.0,20114.98,3835.21,219929.16
2280,72000.0,18552.39,4524.16,254800.89
2281,69000.0,15620.13,969.79,242729.23
2282,92000.0,32317.05,4646.32,328326.13
2283,85000.0,27900.79,2420.8,306380.01
2284,62000.0,13482.92,2810.26,215124.03
2285,32000.0,8072.38,3938.81,108533.58
2286,57000.0,16966.18,4938.31,202882.58
2287,37000.0,13527.68,1309.44,134697.12
2288,100000.0,27779.9,5280.72,359038.84
2289,30000.0,4328.54,477.26,102350.79
2290,25000.0,5488.76,394.93,91877.64
2291,26000.0,2881.75,1830.34,96049.5
2292,73000.0,32169.4,6718.19,264139.9
2293,25000.0,4590.91,1016.8,91085.33
2294,95000.0,31357.29,9619.58,336416.64
2295,20000.0,3594.37,189.19,71900.33
2296,29000.0,7615.69,1294.08,107695.4
2297,66000.0,25375.7,5073.87,237570.23
2298,69000.0,22446.65,6654.6,243814.4
2299,43000.0,18672.69,1532.24,154485.38
2300,63000.0,20178.22,653.84,227551.04
2301,42000.0,22000.42,2830.15,149191.7
2302,40000.0,9383.68,1622.31,144295.5
2303,32000.0,12082.57,365.61,112275.61
2304,40000.0,13802.14,4654.44,144403.57
2305,90000.0,32328.94,6664.55,325067.47
2306,47000.0,19085.49,2485.25,162506.37
2307,58000.0,13949.37,4793.89,210060.35
2308,31000.0,10424.8,3181.4,113449.64
2309,16000.0,2081.86,2995.11,53803.15
2310,18000.0,6175.36,1206.35,64055.35
2311,86000.0,28645.12,4707.49,311670.24
2312,31000.0,15763.98,890.84,112415.11
2313,26000.0,6436.9,1163.72,94189.14
2314,39000.0,16495.26,747.08,138138.03
2315,27000.0,815.59,3082.83,95103.07
2316,47000.0,14909.39,172.82,164122.39
2317,83000.0,23661.0,3981.73,299338.03
2318,98000.0,28552.92,5105.36,347163.4
2319,61000.0,15322.18,4379.75,222696.77
2320,86000.0,38575.78,13981.66,306807.6
2321,95000.0,28920.83,3084.05,334560.4
2322,30000.0,14790.08,4567.82,106348.78
2323,77000.0,21795.09,5432.04,267711.46
2324,77000.0,30670.23,2807.29,272044.24
2325,46000.0,18904.05,3609.31,161587.34
2326,74000.0,23059.22,7068.86,264459.88
2327,69000.0,24574.04,8260.13,246967.19
2328,100000.0,34771.45,6553.82,356533.25
2329,92000.0,29340.51,4968.61,329695.34
2330,10000.0,1203.62,1044.44,34158.84
2331,79000.0,27414.97,2039.59,277977.9
2332,78000.0,22767.86,1967.18,274901.8
2333,96000.0,36339.2,2480.41,345248.7
2334,44000.0,14631.64,635.24,156863.27
2335,48000.0,18083.95,3041.88,174728.14
2336,13000.0,5654.2,3614.72,47462.72
2337,27000.0,5345.46,1836.59,96098.69
2338,15000.0,3636.11,732.19,51803.71
2339,35000.0,6790.02,1234.11,121927.5
2340,90000.0,33543.96,7805.69,323002.81
2341,86000.0,23397.4,3278.63,307629.32
2342,47000.0,18777.37,41.23,168895.17
2343,87000.0,28083.87,3530.83,308826.25
2344,96000.0,31775.94,7021.63,337264.42
2345,15000.0,1446.98,2921.06,56041.28
2346,29000.0,8031.84,3237.07,99407.05
2347,26000.0,3497.18,1675.12,94286.63
2348,90000.0,25802.47,3378.65,320883.14
2349,32000.0,8060.82,3624.35,113419.83
2350,43000.0,9487.34,1971.8,151810.18
2351,99000.0,31397.15,4282.73,357111.47
2352,100000.0,28656.72,3518.44,358420.74
2353,21000.0,5935.56,186.16,70996.41
2354,84000.0,23411.87,3386.45,304132.31
2355,36000.0,10796.87,3619.46,125541.35
2356,76000.0,28586.53,8637.17,267272.64
2357,96000.0,36363.99,4408.97,338293.95
2358,46000.0,19575.1,4310.97,162378.72
2359,87000.0,35645.9,5481.84,307499.93
2360,30000.0,8321.67,139.61,104427.95
2361,88000.0,23214.47,1176.8,320173.64
2362,27000.0,13227.66,5247.67,98781.8
2363,33000.0,13463.89,1837.7,116792.06
2364,34000.0,13806.2,1953.83,120067.24
2365,21000.0,9677.6,2621.16,72678.46
2366,83000.0,33004.41,4937.95,295456.39
2367,52000.0,25431.44,4587.97,185734.17
2368,19000.0,7055.65,2038.21,69141.62
2369,29000.0,13028.37,4531.27,103919.52
2370,84000.0,24599.18,4602.43,298581.17
2371,20000.0,11842.57,3544.38,69635.77
2372,63000.0,28352.59,4695.38,229141.91
2373,18000.0,8769.27,4472.2,63571.7
2374,90000.0,24509.16,5201.52,324393.17
2375,18000.0,15436.84,1949.95,68538.64
2376,47000.0,18409.11,9195.5,167739.8
2377,99000.0,28182.37,4826.0,353003.22
2378,36000.0,5402.29,6949.63,126940.22
2379,68000.0,19535.55,2056.27,245082.82
2380,66000.0,24709.53,3145.12,238779.66
2381,31000.0,13197.16,2334.42,109683.21
2382,36000.0,66.12,947.36,129724.32
2383,61000.0,28094.11,4630.81,215591.48
2384,43000.0,22955.84,3316.62,153538.32
2385,23000.0,2822.74,2647.98,82076.2
2386,100000.0,34488.2,9187.2,360400.05
2387,41000.0,19710.85,2568.99,144537.6
2388,95000.0,35254.35,7879.23,337465.17
2389,60000.0,11367.32,820.35,213482.65
2390,43000.0,18729.29,2593.97,156539.0
2391,24000.0,14370.81,126.92,87319.82
2392,97000.0,35151.47,10610.9,345506.83
2393,21000.0,2535.16,809.43,75102.98
2394,28000.0,11139.2,3306.2,103420.82
2395,51000.0,12405.38,2253.73,182641.15
2396,49000.0,17455.74,3492.27,170751.65
2397,93000.0,31419.91,6764.27,334041.39
2398,65000.0,27451.77,4551.9,235771.19
2399,47000.0,4139.88,1573.4,164273.68
2400,36000.0,6743.96,1708.18,129015.02
2401,42000.0,17863.18,4313.0,152602.19
2402,46000.0,15492.18,1251.59,164198.89
2403,10000.0,1179.97,939.79,34205.17
2404,96000.0,29501.64,4919.93,344090.07
2405,73000.0,28055.28,3205.91,261079.04
2406,92000.0,31490.86,2679.17,328502.06
2407,100000.0,30358.93,5196.09,352304.4
2408,54000.0,26532.73,4434.1,193261.02
2409,71000.0,19474.16,4433.75,252052.27
2410,31000.0,10975.9,973.36,103160.18
2411,69000.0,26580.51,5179.79,247643.62
2412,92000.0,27354.83,6164.97,325138.87
2413,10000.0,5134.35,689.81,36811.14
2414,90000.0,34376.98,5298.16,321410.92
2415,71000.0,35113.46,4409.21,255797.12
2416,100000.0,31420.84,2924.1,357587.13
2417,15000.0,4953.75,903.95,50810.87
2418,79000.0,27346.14,4091.1,284778.5
2419,26000.0,1995.92,167.34,90950.73
2420,87000.0,32390.81,2967.63,310988.32
2421,73000.0,25827.39,6636.37,261156.04
2422,53000.0,13902.81,504.15,188026.77
2423,28000.0,8175.98,989.82,98667.88
2424,54000.0,18498.58,2407.93,193340.78
2425,73000.0,30781.78,4857.01,262510.09
2426,55000.0,10704.03,3313.74,192220.15
2427,69000.0,20657.85,3726.71,245803.74
2428,29000.0,20194.55,4263.71,107747.74
2429,77000.0,34011.82,4378.51,279706.34
2430,44000.0,19877.38,2927.41,151101.31
2431,55000.0,21062.08,3820.04,193609.57
2432,24000.0,7225.8,1333.77,81653.9
2433,18000.0,9088.53,2109.13,63820.23
2434,80000.0,17036.89,749.84,285037.5
2435,40000.0,18002.91,3036.47,142333.13
2436,59000.0,15502.65,2655.94,213436.27
2437,80000.0,21638.72,4977.3,283917.79
2438,35000.0,10024.39,33.31,125512.75
2439,21000.0,11117.0,298.54,75672.42
2440,86000.0,19988.65,1227.23,302160.15
2441,95000.0,33303.69,5275.76,335740.3
2442,34000.0,7666.73,319.33,125841.66
2443,22000.0,9616.68,4067.51,76627.26
2444,89000.0,22987.72,2588.14,322976.33
2445,83000.0,30250.54,5531.11,296709.14
2446,54000.0,18676.19,7608.26,188963.88
2447,69000.0,23474.74,5622.28,243074.52
2448,86000.0,30683.48,2984.06,302816.7
2449,94000.0,22119.73,2528.22,331471.83
2450,13000.0,7486.31,3155.1,49456.64
2451,90000.0,27873.59,5378.53,317446.62
2452,11000.0,3538.66,828.5,41484.9
2453,85000.0,31137.07,7574.49,304783.01
2454,37000.0,20496.24,842.59,129700.06
2455,16000.0,10861.23,2575.88,51934.39
2456,86000.0,33991.33,4794.13,310350.4
2457,27000.0,2838.15,755.76,98343.74
2458,35000.0,3862.1,1207.37,124606.16
2459,16000.0,6067.81,1960.49,60311.94
2460,98000.0,33649.68,5078.64,348707.34
2461,66000.0,24667.17,6205.36,236479.95
2462,34000.0,18308.39,4750.98,118293.36
2463,66000.0,27964.05,5055.6,232265.3
2464,48000.0,15838.79,4468.69,169207.06
2465,65000.0,22518.72,2126.14,227395.77
2466,54000.0,12498.16,1463.93,192410.43
2467,89000.0,30085.65,4965.53,314483.95
2468,24000.0,3745.26,1877.09,83402.41
2469,83000.0,17029.2,4591.35,299663.18
2470,64000.0,14198.46,3631.96,231764.26
2471,48000.0,6591.21,763.79,168075.05
2472,97000.0,32366.12,2549.59,351790.47
2473,10000.0,3378.0,2388.98,33741.92
2474,89000.0,39106.26,8950.14,316186.35
2475,12000.0,1988.07,2637.87,43699.49
2476,35000.0,10332.73,2297.24,125058.09
2477,26000.0,12596.96,2103.35,91814.86
2478,60000.0,29236.59,8323.85,210121.64
2479,84000.0,28258.24,4849.9,298124.01
2480,36000.0,13680.58,2503.55,125817.24
2481,82000.0,22665.47,2926.56,291837.19
2482,67000.0,22533.44,1805.95,241305.24
2483,34000.0,16003.46,5979.96,117576.79
2484,73000.0,27555.49,2927.05,258445.13
2485,100000.0,37146.67,6341.6,355109.39
2486,11000.0,675.87,3259.92,39782.33
2487,53000.0,12027.83,297.66,184100.59
2488,13000.0,8222.25,500.02,45418.48
2489,50000.0,17541.13,4515.25,180186.98
2490,82000.0,35198.42,5380.12,290437.97
